7.966890896317257997e+00,6.792823050097855919e-01,3.597726058928886417e+00,9.155054143001539302e+00,5.002779104767488327e+00,-1.958173151450520955e+00
1.235847270361128736e+00,4.965919372178273505e-01,2.971761825740633967e+00,6.951003596403249496e+00,6.398738125606160843e+00,-3.368099995231935040e+00
1.568420379363509198e+01,1.829376272950996807e+00,4.421948746283026033e+00,1.177349002497613739e+01,7.606299478838920436e+00,-2.784895095100381024e+00
4.050937199013874945e+00,1.523588597046632520e+00,3.047711295523246378e+00,7.445324209633451318e+00,2.714285445993585455e+00,-2.875031073044329588e+00
3.738176266290095029e+00,1.065107057787890943e+00,9.404623797275485364e-01,1.201410732442331053e+01,4.142112968109968207e+00,-6.558398102675388586e+00
1.067706930923699105e+01,7.950240131841412872e-01,4.426383001592522071e+00,7.364222952221133767e+00,5.748714755047946490e+00,-1.788686000198351778e-01
2.493425113089671186e-01,1.774981601094398620e-01,3.741778766304287851e-01,6.099882600522424703e+00,6.780830447826885710e+00,-4.890355442237181549e+00
1.304015429386769043e+01,5.657881730875895521e-01,4.034177084289559012e+00,1.020655527191198964e+01,7.386084346549193214e-02,9.051603686381277658e-01
2.231392789765985540e+00,5.506733231819211927e-01,4.388275552773509780e+00,1.231589627532791731e+01,6.842568570108086945e+00,-4.774183088355781202e+00
1.450313361029569847e+01,3.703145446190398982e-01,2.936349740752079107e+00,2.050536955951497209e+00,3.319259578388455978e-01,4.439344445951193485e+00
1.074038599236612690e+01,6.220576357105007670e-01,1.603052523570451804e+00,6.918701498101832215e+00,9.225341729553306891e-01,-2.983771647735403709e-01
2.792155822293798551e+00,8.183578004821021601e-01,1.233584014030994602e+00,6.021788749763243409e+00,1.777163540547928910e+00,-2.731133627593522295e+00
1.198414467027074970e+01,3.119856502920541619e-01,4.644675423925796132e+00,5.422347526315988375e+00,2.399047598595074327e+00,2.884902243437771130e+00
5.160051459853015388e+00,1.618384668318741504e+00,1.654083467134270347e+00,8.430275301207686311e+00,6.908331639673210844e-01,-3.549418769434782739e+00
7.489837819451237166e+00,2.023460844359565858e-01,4.576363513484166035e+00,6.277644001674195451e+00,7.417814177537157327e+00,-2.054169587428615884e-01
3.203106907980846074e+00,1.519725046844500049e+00,4.476689228661093978e+00,4.546336475028580182e+00,7.536577732207971003e+00,-2.215101624530480873e+00
7.768190290275178711e-02,7.948664551806094991e-01,3.091790065869941539e+00,2.414189619220866723e-01,2.987576614886195081e+00,2.863998137885425121e-01
3.901123351059609945e-01,6.467445834303935381e-01,1.848850795702274397e+00,9.292676470073459427e+00,1.339583370024037379e+00,-4.082081351216480414e+00
3.730270002401450569e+00,1.127682967867173147e+00,3.631393443212874494e+00,2.493368001530969824e+00,4.032938072710686050e+00,-1.522121132763245566e-01
9.782796668736631673e+00,3.952609885969518011e-01,1.773213134554379344e+00,3.720831652661795275e+00,2.003107924482332436e+00,1.003256184099265091e+00
1.801099619903673954e+00,1.940274922589454665e+00,1.801416183089974865e+00,9.697416279117183180e+00,5.119854340257806058e+00,-6.710159895482386894e+00
6.138040456780064602e+00,1.526232264905051039e+00,3.355257330283356154e+00,3.424670072398687370e+00,4.860308551563320201e+00,-9.121279777818465107e-01
1.215405879320928051e+01,6.963771675165610908e-01,2.201537014317640040e+00,1.837361369274049805e-01,8.488554289102969719e-01,3.596852430155081493e+00
1.379477884770705742e+01,1.285363037933341168e+00,1.524112412380678627e+00,8.741006360306363021e+00,3.188398393665390351e+00,-1.939848439239750588e+00
8.409163466249012231e-01,1.303521060460860248e+00,1.050077623691429540e+00,3.734352097923556713e+00,7.403836440616906600e+00,-4.688590232716428829e+00
7.316388629256923792e+00,1.310117754640736543e+00,3.521752209925623767e+00,6.305143589266211990e+00,3.834748104003113056e+00,-1.240377934580944252e+00
1.221980811240834441e+01,1.343136473028826661e+00,7.340265453883704216e-01,6.755432910058044804e+00,7.038848274228043600e+00,-3.306799117167091850e+00
1.307504493830843373e+01,1.469403409951591133e+00,1.544234512927588732e+00,4.346625488112028535e+00,2.940246828553233271e+00,-2.002665008485379206e-01
8.268082923992382760e+00,2.732014401921172286e-01,3.463668395938057643e-01,5.363229249117909880e+00,5.360041535656216993e-01,-6.014713520693348858e-01
1.345744958007713876e+00,1.930077294658912646e+00,2.571078992818805364e+00,8.431438510073807180e+00,4.600937938691786577e+00,-5.487478637936574977e+00
8.094633196446562096e+00,4.868711517734189975e-01,3.153188001045581501e+00,1.116199085556187631e+00,3.734102408583409805e+00,2.142438807789537769e+00
2.416290649352502484e+00,1.441928241505200603e+00,4.921525698894728684e+00,3.337068066377166353e+00,6.917844395469630925e+00,-1.232600184363632057e+00
1.289694103204436360e+01,2.498184787870301182e-01,7.473007949659671301e-01,5.599656139183468717e-01,7.577102783834987143e+00,9.260864478414694290e-01
1.588601558557522253e+01,1.086871782133402409e+00,2.557217652412687947e+00,6.030027858471397550e+00,4.273336422201954754e+00,5.319477596894450766e-01
8.994851295820556203e-01,5.826957190139592235e-01,3.325386015988493593e+00,1.202791542986544293e+01,4.104034366441885240e+00,-4.938709794919637019e+00
1.530670023336414332e+01,1.882850852411130482e+00,4.918125036244195059e+00,1.279261270289262953e+01,4.351968343586243293e+00,-2.016852003921259850e+00
1.150175269271121792e+01,8.971619731237072681e-01,3.637544149712131691e+00,6.038827692924663149e-01,5.477112538974140854e+00,2.575265572341928877e+00
1.204336421373881194e+00,1.254023929964749984e+00,4.360037032614141772e+00,2.813261710744354716e+00,6.349857480024457601e+00,-1.311038211880721782e+00
1.252075655960853950e+01,4.492433223881033832e-01,4.967607566139127684e+00,5.015334755608605199e+00,4.076875960995732129e+00,2.752704288478478034e+00
9.762374385583866498e+00,4.887868980067173741e-01,4.973864901157647900e+00,9.812959764192450862e+00,4.154141514895974829e+00,-2.764342176297573950e-01
7.107099161905903628e+00,1.401748855183004405e+00,2.456229235744664230e+00,9.542241347417048658e+00,5.168642865736292613e+00,-4.136014128765331144e+00
8.027283578200643532e+00,8.548750377715834681e-01,8.137088210305765124e-01,7.895551868409421914e+00,2.161918851762433924e+00,-2.723942196490031442e+00
9.867386328590242783e+00,1.898146486086487839e+00,4.000601264312132699e+00,6.560568031727999738e+00,5.476336206560292297e+00,-1.575839937981917460e+00
4.771957424101046286e+00,6.519536226949753654e-01,3.882192224625566901e+00,5.416138090041460629e+00,7.245063695392125247e+00,-1.512894581473642752e+00
1.176996829760375185e+01,3.487699874120464560e-01,4.757635550445730388e+00,1.056337397123529875e+01,6.546782125644927675e-01,1.021382110242380348e+00
9.364498984785889490e+00,1.388079314294414779e+00,1.738692378200502597e+00,4.104508955672754311e+00,3.249853774158185438e+00,-9.087234599090709963e-01
1.101736546586156607e+01,1.806224667157276809e+00,2.985504689653783572e+00,1.053094220691248495e+01,3.094446688231096587e+00,-3.014770096760671869e+00
4.136965454716960977e+00,1.667095146109972337e+00,8.880244458503994132e-02,6.960236940135461126e+00,7.449348516165813727e+00,-6.506847881639708397e+00
9.743221552252059325e-01,8.611969239350139027e-01,2.543685320182572873e+00,8.126186051165371627e-01,4.456434309068774802e+00,-7.033993095085835368e-01
1.127721061925402424e+01,1.740355098232617914e+00,4.337231570257260582e-01,9.837883454220047952e+00,5.238287960371208030e+00,-5.121410245642268322e+00
9.363133884397001339e-02,1.012428577094598214e+00,3.699493944014788926e+00,1.295121835499500218e+00,5.866938964738871221e+00,-9.338929757856742064e-01
4.741062588350395401e+00,2.774075054542841645e-01,1.363537771818074118e-01,1.172519246538742266e+01,4.491394309344345359e+00,-5.918500680592094554e+00
9.552059881889729098e+00,1.919403053667889436e+00,7.263338887872838878e-02,1.181577784765806882e+01,5.657743298842096813e+00,-7.113497870280584223e+00
2.882733953345040234e+00,1.670517679816741152e+00,1.106924709745745083e+00,1.128723495578368485e+01,1.750086109368035991e+00,-6.285267321094254456e+00
7.739039814521794014e+00,1.568644968255891170e+00,2.516228998180696230e+00,1.188493007112706223e+01,6.823386254736272249e+00,-5.752869980000991035e+00
3.097036475382259013e+00,6.869081498917755102e-01,4.084761116891727717e+00,3.714675396974272736e+00,6.066708847548930805e+00,-6.685610975463844863e-01
7.665194673561252614e+00,4.051899825261091603e-01,3.915971407416082073e+00,1.087283252982412662e+01,3.335456421209432420e+00,-1.740110653109111727e+00
3.214329162274243146e-01,1.119816917698111203e+00,2.489463642148692646e+00,1.272901762824381144e+01,5.549054025454631223e+00,-7.147860751886540243e+00
8.257866131946995480e+00,1.028867380871429482e+00,3.990736230750935754e+00,9.414154518373811342e+00,4.004426103045772400e+00,-1.815710247010082323e+00
2.226871942237577784e+00,3.902911796857488902e-02,1.204583236713657746e+00,2.367882770401006365e+00,7.130321803509478862e+00,-1.958700466317143896e+00
6.231193951117113272e+00,3.796812789645525044e-01,4.407897962117131918e+00,3.756163332262810961e+00,6.331612034616950879e+00,6.539097528855277730e-01
8.681443706653581671e+00,6.714581437982918288e-01,2.897977842316303398e+00,1.001531201558829309e+01,4.923322954851147237e+00,-2.658919208667521517e+00
1.595468930535905905e+01,2.612432875031867052e-01,1.322466671717866804e+00,4.072589823627724037e+00,3.610110272574756252e+00,1.758796122502738424e+00
6.193113181625973240e+00,1.468158463745790510e+00,3.409271008170209338e+00,1.104589716381219588e+01,6.444098529510312368e+00,-4.857517792261623057e+00
4.838654020934738398e+00,5.113757885657974622e-01,2.024492336022061245e+00,4.285205700168019050e+00,6.931248407429920988e+00,-2.074828797796302915e+00
5.489894773648593684e-01,1.358807506201764159e+00,2.818097820245230700e+00,3.339857477641094530e+00,9.383800140688656199e-01,-1.270182803985283382e+00
1.487494521714734397e+01,1.965871280037702062e+00,1.406138310658052726e+00,1.010339044918159424e+01,1.918308100663283611e+00,-2.800316628444087463e+00
4.779689953519362433e+00,3.827403471527388579e-01,3.143950367326337592e+00,9.583096115454383224e+00,3.897373480110640109e+00,-2.612796565242322622e+00
2.678434223417712090e+00,1.368402432629086229e+00,1.278869240827525955e+00,6.265992363757688643e+00,1.004967511474070818e-01,-2.970625182250671070e+00
2.052260869775299312e+00,7.034714825048211662e-01,3.449722321642969103e+00,7.994851079291954044e+00,5.649119670638652835e+00,-3.299867208308590705e+00
1.301239541296422786e+01,6.414406292806194010e-01,1.789508953410346992e+00,4.363921357572498216e+00,1.186250840311366517e+00,1.518191482081318933e+00
8.472243517169101068e+00,5.992155591062486852e-01,4.402173130841479320e+00,1.266018300403477070e+01,3.525878043951815144e+00,-2.300599085604194904e+00
1.415236454349490280e+01,9.004377083919921088e-01,4.485713818351642068e+00,6.966771290585740850e+00,1.057147489062103318e+00,2.326162759377718992e+00
3.296849398050513358e+00,8.347622447977400828e-01,2.112063061833522326e+00,1.116357569077381662e+01,5.236590754025693073e+00,-5.477349360219004204e+00
1.011161353901482940e+01,1.517077614233655058e-01,4.480310485050923219e+00,6.416963536898711240e+00,4.557305003404980681e+00,1.315049706054337131e+00
8.227185976908099718e+00,1.056340678705903091e+00,8.862606145603935115e-01,4.533916923931807785e-01,3.973589903725116557e+00,4.021084421971110601e-02
1.096705306246894907e+01,1.414855053259085338e-01,2.800917082941334346e-02,7.615336162855422808e-01,5.581254643795508841e+00,5.644085221169188316e-01
1.421433631364254779e+01,1.697549263857833779e-02,2.132460421284670948e-01,4.896755928852963180e+00,5.526152427626202623e+00,-2.191160336227941929e-01
6.761758910947744283e+00,1.454576247847071402e+00,1.189722017045608649e+00,2.300320146217098571e-01,7.714918121445155208e+00,-1.687642933666299250e+00
8.645926317724812904e+00,1.569459236369548094e+00,2.328677905721816543e+00,2.957005475533487804e+00,5.472511406488202113e+00,-1.050376264928478021e+00
4.887223146711612287e+00,1.312477444614156497e+00,4.084527479316756526e+00,5.965706330190068130e+00,1.865225008139550944e+00,-6.699149534108089776e-01
6.324654529166409134e+00,1.104946599796791329e+00,3.852233694190508650e+00,1.224947367551448529e+01,5.371257765435446530e-01,-2.731978810552307735e+00
3.547714380991322969e+00,2.509316178573313127e-01,8.497881745630775363e-01,1.110960851844838793e+01,3.336483659565673499e+00,-5.010909540930243544e+00
1.101328637463784510e+01,1.860820512520235948e+00,4.149005918911351287e+00,9.792256042863309418e+00,4.799365273303250135e+00,-2.417619663860787860e+00
9.648364976080952005e-01,5.883414792318679698e-01,1.613022563782353203e+00,5.602093521493404893e+00,4.438591276857831502e+00,-3.300747185544772311e+00
8.205069363054791509e+00,1.179338340742059676e+00,4.937155000867268662e+00,4.717157167585267707e+00,5.220544608073437232e+00,4.990889626196812756e-01
1.361510072336146671e+01,4.461482128496974120e-02,1.235412029028779557e+00,1.006816621794359001e+01,8.864987989611075037e-01,-5.867075956884859611e-01
5.393078509678467469e+00,1.656446860937903498e-01,4.504021738084700743e+00,1.196531235832497586e+01,2.405833007497906628e+00,-1.819440184663532412e+00
9.947674336186510757e+00,1.337364937335349113e+00,2.553229379661980047e+00,5.755467491571267802e-01,1.772516684902436523e-01,2.540312991332968284e+00
3.522419452168557896e+00,1.935883126347911709e+00,1.292520386676326849e+00,1.222113192714513374e+01,5.826642221462773996e+00,-8.040566201119077050e+00
7.006945780935227575e+00,1.837216502045697419e+00,1.286072026886481146e+00,1.042519574871189469e+01,5.275731677837546485e+00,-6.003696308647055169e+00
1.965108140251601299e+00,7.507734137610282410e-01,1.973861636482385773e+00,1.203753022956328778e+01,4.663108903749603407e+00,-6.050414115962716721e+00
1.213614262344461991e+01,1.981502937795162511e+00,5.201354636886201810e-03,7.001829156563080581e+00,4.575422193250314074e+00,-3.969316587636452009e+00
2.507360107216758394e-01,6.789027159944958090e-01,2.374666918969259299e-01,5.031293234063457298e+00,3.522626861954877953e+00,-4.057093101051353123e+00
1.021600766563968321e+01,1.194957946739261256e-01,4.904321271283267336e+00,6.841185245039984153e+00,5.575999509264780052e+00,1.171994123800126131e+00
9.132406609283460597e+00,1.409369181203837806e+00,1.526326423311202829e+00,2.006597025004568824e+00,5.983137240901542420e+00,-1.044235259075875000e+00
1.125736658679098134e+01,5.106767205361235629e-01,2.704310970437354911e+00,3.030643022981450496e+00,2.149390302800992636e+00,2.214279637930507860e+00
3.329890786512184064e-01,1.981280955029360413e+00,3.720672632626466747e+00,1.001506550488148406e+01,3.796150788532241194e+00,-5.443489252271180412e+00
8.086584342077506093e+00,9.992431250870335013e-01,1.349261907057679455e+00,8.688525437438775256e+00,4.057974679856108047e+00,-3.462047135529989994e+00
1.003611177045834069e+01,8.185430564727673719e-01,7.002824977725558009e-01,3.967497956905901013e+00,3.105917035885129351e+00,-7.060423809816859242e-01
9.997877311498264419e+00,4.280751454994693450e-01,1.511810150722883161e+00,1.097226670416177008e+01,2.955914991708488593e+00,-2.869914890100350391e+00
1.150001566673022779e+01,3.783559828764340160e-01,4.071224762590920143e+00,7.468480006176867469e+00,3.478255768489100674e+00,9.516913546990399819e-01
9.341057505158943286e+00,1.134461198798623505e+00,3.150269115613519411e+00,7.584515149403395773e-01,5.081696710140345630e+00,1.418787838016425606e+00
7.685086072786008415e+00,7.913869443644527824e-01,2.889754378156491832e+00,4.821743523000497689e+00,7.277454615601863352e+00,-1.392210468264064804e+00
5.738166811654826560e+00,2.999660523161880032e-01,4.506103708914379169e+00,1.268655941121263275e+01,5.308549866001433415e+00,-3.154815314884025668e+00
5.795733259367981560e+00,7.739161899388402599e-01,2.821716760540540658e+00,9.178733163025059483e+00,7.581998260877676366e+00,-4.047988094348671240e+00
9.760738572779764866e+00,1.471311753686521673e-01,3.169825280442629012e+00,1.297243685753683273e+01,4.030654240485261219e+00,-2.640556053193306330e+00
1.436042179451441392e+01,1.664010949398946559e+00,2.135797098370613156e+00,7.427453039993483941e+00,7.591929575785331785e+00,-2.588572488034092345e+00
1.378922069674159268e+01,1.195339918078354824e+00,2.748936208314682439e+00,5.247025374251656160e+00,6.596319893173343551e+00,-3.781510455047119024e-01
4.213533442858938827e+00,1.747539594995704659e+00,8.759389740518502832e-01,1.295649834060229466e+01,3.423470441689655530e+00,-7.518592212182301004e+00
9.637560332434766508e+00,1.800782154234998877e+00,2.167499069622389474e+00,1.950948046690724080e+00,5.802323043823284898e+00,-8.263871245796052811e-01
1.316701752686706861e+01,1.817957095752435359e+00,3.830248674112288754e+00,1.217538537792264464e+01,2.198496970872240830e+00,-2.325821738000939831e+00
1.190244690694382967e+01,9.030870955604035633e-01,2.464649465134021611e+00,9.097422742971788878e+00,2.312113265249026384e+00,-1.159145651183545400e+00
1.377302909089886462e+01,8.546007020086070494e-01,2.372793410083069432e+00,7.528890620035909365e+00,7.557254866671985205e+00,-1.623662063891798457e+00
1.498203961243583215e+01,1.389843374019919642e+00,3.814572640868993503e+00,1.119773182794737210e+01,1.421968936505779268e+00,-6.426026368864540261e-01
4.756646472044858243e+00,9.087614419642451313e-01,1.140709140376381381e+00,2.116826710876636763e+00,1.659185623297258161e+00,-5.343233332444994321e-01
8.660250679239878124e+00,1.056420678386226220e+00,1.708630170438038665e+00,2.233693588375702088e+00,4.321875888022113088e-01,1.061398420454519265e+00
1.417570690240202325e+00,1.348629708880976441e+00,1.757672312382158042e-01,1.377218323182385795e+00,2.053106312342175777e+00,-2.430530867473033485e+00
4.364557439605906808e+00,3.496117594619041480e-01,1.900099469448900402e+00,4.349398027907447783e+00,4.874619946184793662e+00,-1.468138875120667430e+00
1.497820260613047694e+01,1.204484493753091412e+00,4.752450348113323564e+00,8.204748937966318323e+00,6.642962299771350665e+00,8.517645330329948195e-03
4.321113966800695039e+00,1.828156837752324959e+00,1.762727383055598285e+00,5.058336312352962771e+00,7.944720665133381488e+00,-4.680404265346121306e+00
6.380203216730800264e+00,2.574457368118217016e-01,1.304729829001949337e-01,7.781358595682016599e+00,1.315647308855388609e+00,-2.613644551234758584e+00
4.938348808158153247e+00,5.642273817193110830e-01,2.935218423520727260e+00,1.727977854645175393e+00,2.702970194561918227e+00,1.109270316838300463e+00
6.533642508941920113e+00,5.623375600215629877e-01,1.025405164295488003e+00,1.049656983560935863e+01,1.866359995332609323e+00,-3.723914183029084057e+00
9.131932099602995123e-01,1.526717401093220072e+00,1.187908662017544970e-01,1.225427286514375602e+01,2.326820768053623034e+00,-7.993465293664468341e+00
1.240632206663152637e+01,8.596704501827965306e-01,3.634158730530906212e+00,4.994301351634607755e+00,4.707102745394659671e+00,1.046099942641186553e+00
5.321919457346789173e+00,1.709038709286530899e+00,7.279527636568766669e-01,1.439578154047918890e+00,4.247217628455184801e+00,-2.170552473760605672e+00
1.373879237985472734e+01,1.661846633397129569e+00,1.316000031267928749e+00,1.165246337809154831e+01,6.918843706949940220e+00,-5.116836477828003993e+00
1.132149682028726723e+01,1.853736432358754405e+00,3.889946102343460499e+00,1.259093519132271410e+01,7.512046507318367539e+00,-4.696280793637808593e+00
7.519121787578093574e+00,1.293545057991178915e+00,1.015487214879412514e+00,6.660836791814622515e+00,4.813596462192325731e+00,-3.506076254841418383e+00
7.789326508659073056e+00,1.139308756680377677e+00,1.962231598806694510e+00,1.113235283802411502e+01,5.810788641336163352e+00,-4.956571911470041059e+00
1.256582425198478070e+01,3.179407191788854448e-01,4.104538878532151713e+00,1.696383717229990040e-01,4.726583530631256913e+00,4.341419369400190575e+00
8.762248753538504076e+00,2.555360726018629514e-01,2.970686052503292540e+00,1.026289384710375785e+00,8.030659990406130433e-01,3.438470536795806165e+00
1.324200853353864993e+01,7.793047256337322093e-01,1.721770507103886905e-01,8.134900604906082355e-01,4.031919899312566002e-01,2.121828440515309833e+00
2.505518602826104058e+00,8.451472088062006449e-01,3.448590853117275312e+00,6.704242465490964920e-01,7.131460098669277770e+00,-4.020841479866934520e-01
1.304539192652624990e+01,1.656659713755662455e+00,1.870795580874217157e+00,8.921788338707765664e-01,1.913135847680162094e+00,1.751537170207899674e+00
8.096269761046766433e+00,1.229105068507762244e+00,4.235699353390813826e+00,7.748242236032453434e+00,2.401842067237705436e+00,-6.271010169462007955e-01
1.201682138704276959e+01,1.620645287871991025e+00,3.240260437839890706e+00,8.634546782460008174e+00,7.879621953189333894e+00,-2.982837272535951101e+00
7.747680858251960956e+00,8.280086502906549573e-01,1.229418516236491232e+00,1.219911709206459172e+01,6.343565038237406917e+00,-5.803914839958063787e+00
8.425524930122273659e+00,6.071683094844981810e-01,3.238553773477241382e+00,5.355764891843004527e+00,3.486747047364185725e+00,2.427883733276090528e-01
8.328579908332569559e+00,1.442599034687964243e+00,1.610227527598441233e+00,9.583034708136466406e+00,4.783178497401152640e-01,-3.016377133192610138e+00
1.367702884007268871e+01,9.090092276197776489e-01,4.326842590249811771e+00,1.154282896470432895e+01,7.823343638917235054e+00,-2.226749965855450153e+00
1.199606300821574401e+01,2.002098141040060675e-01,1.427009902216269666e-01,8.210219725676864755e+00,6.274469859090910262e+00,-2.858616332232907897e+00
1.503743965191490339e+01,1.851326215782003626e+00,1.337037530382990003e+00,1.184515820464335434e+01,3.392253769674922204e+00,-3.956171477807098213e+00
5.835473981608737759e+00,1.376769055964595756e+00,3.680762350981248598e+00,2.044362963724226656e+00,1.406589859760712713e+00,1.179855937217804351e+00
2.973888783004831282e+00,7.284426580503249316e-01,2.925725541636289506e+00,7.284396385165486931e-01,6.554906500123246715e+00,-3.701092867367312689e-01
5.954397479378442881e+00,1.052009874452543681e+00,5.134047515469625234e-01,1.708071815668527282e+00,2.421884024343801123e+00,-9.136899182334297098e-01
1.072215823687520420e+01,1.314490405318057276e+00,5.461564331962426300e-01,2.070524337089074240e+00,5.639109455919766312e+00,-1.163212645192263084e+00
1.106023031253941191e+01,1.351427340977815694e+00,4.714239000676615277e+00,4.004762088427531452e-01,3.666568306234254671e+00,3.383585158833221307e+00
7.582230159123644953e+00,1.348499451926175263e+00,1.573560592369495748e+00,6.911369832157813420e+00,2.587531689195826878e+00,-2.548228161904228628e+00
1.517721821968396156e+01,1.101784350170981197e+00,1.814975002819594341e+00,4.623295546350421059e-01,7.952384715129259263e+00,1.207611891465138143e+00
7.784306755560177038e+00,1.435496223049319786e+00,3.969987888711771440e+00,1.180006116377598424e+01,4.296088423115472565e+00,-3.654711328866820264e+00
1.270086997216282754e+01,7.350321236230201727e-01,1.001776959679352430e+00,3.307087808588237365e+00,9.244694287846666469e-01,1.317421469728085270e+00
1.537041928900657695e+01,8.109698567417384929e-01,6.100887884767797198e-01,9.831371283177479103e-01,3.179695384435014205e+00,1.996122936604566300e+00
8.579119633834309866e+00,1.982778096987471317e+00,4.215255590484973780e+00,5.213984797464227938e+00,5.779737945737438487e+00,-1.321186189604645067e+00
1.167165009243317719e+01,4.330687032482003485e-01,1.794658813450831225e+00,2.738248837928795254e+00,3.456285799221748611e+00,1.460299899294329240e+00
2.308902856297020634e+00,1.975738486787820047e+00,1.487474813825734987e+00,2.450033720092644973e+00,7.435184965361804288e+00,-4.203972729118685692e+00
8.967487754325910387e+00,3.786008354805905363e-01,4.061666688048250151e+00,2.231991586236474756e+00,1.721100885475772557e+00,3.295517254568723242e+00
1.470481589619502749e+01,7.694844356556500564e-01,4.784019891056450646e+00,1.037176248636419906e+01,3.340848637252150866e+00,5.277461227851665271e-01
9.687070400984254093e+00,1.345188814458058157e-01,1.540386780085656770e+00,7.133471428953857441e+00,5.859981733489410871e+00,-1.707014706767768564e+00
