4.830963071826319677e-01,2.633815707678024420e-01,3.047443836359424729e-01,3.273024019635586424e-01,2.869331124637888308e-01,4.139952438696150594e-01,2.638144551422305639e-03,3.178212914651035170e-02,2.744662070145216237e-01,5.519556916153876003e-01,-1.609128367465791465e+00
5.051114909103462391e-01,2.432459342582193873e-01,9.960303220285324777e-01,6.576756403090289194e-01,9.044567390120358263e-01,7.148190135636556253e-01,5.310728795927532886e-04,2.554254570856847595e-01,9.826243015948932236e-02,6.698820601968813460e-01,-2.897956726498960744e+00
4.061905193199121245e-01,6.009372530658102507e-01,3.708161791572862631e-01,4.374932662056696397e-02,6.648508726082692499e-01,5.868275871910874075e-01,8.663933986009574317e-01,7.691048629406097570e-01,8.919131265852286994e-02,3.424183254161728973e-01,-2.317809620748882082e+00
3.905592788346462507e-01,6.126878210912698464e-01,6.777848652918254668e-01,7.480374816400420235e-01,6.890369852677019624e-01,4.890745270917550291e-01,1.109023072731151194e-01,1.860147526891527958e-01,2.110395929686983418e-01,2.586664694499415384e-01,-2.427514180196660210e+00
3.522839111519096011e-01,7.935687900539198925e-01,2.967400708656779962e-01,5.384455461607309257e-01,8.842383575958031594e-01,7.731194390613002065e-01,2.869978999739460912e-01,1.452527995212438139e-01,2.931773850192166408e-01,7.415947928425018487e-01,-3.772470533274537630e+00
4.319112570301588683e-01,6.870146827843153226e-01,9.245586194040762429e-01,4.210614724914051310e-01,4.644512100313498149e-01,6.544341316526967045e-01,1.500373233253976535e-01,7.597510775487471557e-01,6.814198346458545386e-01,6.405457299300287843e-02,-1.900723081778450174e+00
5.424568155090536692e-02,3.393803174299551140e-01,4.463095162323714726e-01,2.760503131963156775e-01,7.547381354937224840e-01,3.388565609259768241e-01,4.740658800346283508e-01,2.715478678126548306e-01,8.172680069013503745e-01,6.521871932424888607e-01,-3.204972645695987055e+00
6.310287121721114278e-01,7.417477177608937655e-01,2.893463114424175142e-01,6.074153223070306584e-01,5.549310156189527499e-01,9.537881325610617633e-01,2.027921839770185919e-01,6.338176458237886335e-01,8.471797938978364861e-02,5.054088921777719623e-01,-2.776923111487060059e+00
6.437665150920151014e-01,9.828780395296224937e-01,7.848016457654960476e-02,8.695261002335270550e-01,2.642602511409293253e-01,9.018104638578805510e-02,1.263012662408271591e-01,7.028017832995281378e-01,4.537887636627282451e-01,9.419960269976708211e-01,-2.837372903680536851e+00
1.422188455642273697e-01,5.206166309573151407e-01,4.845176241264630423e-01,2.487379518576499082e-01,1.655732574388747436e-01,7.878201787311789328e-01,4.585919561551119461e-01,1.229567159911885144e-01,5.889540248293326785e-01,1.195543642865271039e-02,-2.424149502977850812e+00
3.668796713060124004e-01,3.438757045431837245e-01,5.059176514085146348e-01,5.089198881345856629e-01,3.485119702813421760e-02,6.850673495398106327e-01,3.711137236632396919e-01,6.385959671421354011e-01,9.243002642080796472e-01,4.238602581729922214e-03,-1.889918081920996418e+00
6.221312276374780792e-01,7.002519934491838738e-01,8.121535929460718117e-01,8.947613358287241914e-01,5.879406291687035990e-01,7.783636392547402805e-01,2.776590049823791650e-01,4.063781959419806578e-01,3.651873851967767370e-01,5.485838340624127341e-02,-2.474098666398695467e+00
9.649400928979322556e-01,4.489583594359660701e-01,2.938734386723493852e-01,7.853157963265958719e-01,2.692029789826603237e-01,2.403218773168969147e-02,4.680561204051046920e-01,6.416864839027518475e-01,9.501724312797719119e-01,1.156483009318244326e-01,-6.361623614561112694e-01
9.520687434770414015e-01,9.254298476782122362e-01,4.231102588705498713e-01,5.982943036211221255e-01,5.331430027713369713e-01,9.340974242744786160e-01,9.580502787853072411e-01,3.765982931764683128e-01,4.314319018149592733e-02,3.468320314539204974e-01,-2.991971266848196365e+00
3.601525388954019968e-01,8.256317243684874185e-02,6.442772215774138500e-01,4.393988701683658737e-01,8.754350708898959166e-01,5.603934653162550017e-01,7.854644735027310753e-01,5.641684879286342769e-01,6.604014737355923259e-01,8.563011583729498444e-01,-3.701648602879969552e+00
6.203601282634202407e-01,2.000183509100991186e-01,9.667830129364380909e-01,4.578657491208001362e-01,5.336860409352327528e-01,6.934005452029827765e-01,3.524726614477328157e-01,3.259497005351830179e-02,4.156323072633285598e-01,8.342520193830038622e-02,-1.703374536761990132e+00
9.005811823348311984e-01,9.536353545798178510e-01,5.592506985851151136e-01,9.028867251305776609e-01,4.087426110704384108e-01,4.446621670511748947e-01,1.587356439504795658e-01,8.024184199026324071e-01,6.014379972094729965e-01,8.589610552225127593e-01,-2.973520134153406769e+00
6.885127799737058574e-01,5.093851372196286365e-01,8.419045055561336088e-01,9.239927572562324221e-01,8.563529613744308433e-01,2.218905319378423613e-01,3.221039114583083007e-01,8.376395738453841222e-01,6.548901060064110657e-01,6.727019534183796834e-01,-2.745346947403422888e+00
8.471424849147163316e-01,6.036013862930500462e-01,6.059427532633828717e-01,3.266754219993023289e-01,8.965753348686610336e-01,3.334447382727081521e-01,5.400947370484643351e-02,1.168413401124964723e-01,1.202563179344527944e-01,1.251770392145317157e-01,-4.904552470895691685e-01
6.176541937417103778e-01,7.432980690270866164e-01,9.183615474072736040e-01,7.634883807857262283e-02,3.417555967228895764e-01,4.488821167870304940e-03,5.326788476123989202e-01,9.849389941290263017e-01,4.217910758238573310e-01,3.115148557829211518e-01,-1.084202752959543492e+00
5.437480527790461426e-01,2.438797315777461172e-01,7.156066012843806945e-01,6.036041200378704508e-01,7.636059768102958500e-01,8.532823946571036489e-01,5.502397179965573537e-01,1.681318609781125017e-01,6.379339378359486501e-01,7.163100894270927332e-01,-3.673337304757458455e+00
6.440210868532918465e-01,6.311333302656956246e-01,6.804025721841122643e-02,7.445751236556994446e-01,7.202536344374181887e-01,8.931188049836066289e-01,5.600371893738660400e-01,6.546379262337009841e-01,2.833772812513992712e-01,9.980237874564612532e-01,-4.099389679037734879e+00
2.741880693282816583e-02,1.535629285890524054e-01,2.864781820712941629e-01,3.600304714162764208e-01,8.209443125688020704e-01,9.589978390266212793e-01,7.871925566102230265e-01,3.284088294931613028e-01,8.102625388432869169e-01,1.949779000942208906e-01,-3.436676989454953812e+00
4.005380947238064149e-01,7.150926585649852729e-02,1.487195879199887383e-01,8.779107567814035118e-01,6.749024492429167577e-02,3.566853338822872921e-01,5.613922249543661369e-01,6.908236508225015227e-01,9.759240878741824998e-01,2.204012535971640041e-01,-2.144073192734192279e+00
6.783107281052574988e-01,5.091492260981012041e-02,9.460560208224260137e-01,4.653839993508089856e-01,9.976303610424690493e-01,1.472519949784942828e-01,6.383213611054183723e-02,6.871790656017496834e-01,5.574465728833869482e-01,2.327575444842254759e-01,-6.166819931638195529e-01
2.818520101589514493e-01,4.032417773766033831e-01,6.543960996754289994e-01,9.651723705697533573e-01,2.678836700761337841e-01,3.732306155977100914e-01,4.574850668696176514e-01,2.986427920592957808e-01,7.879480656009737460e-01,6.277807626871676483e-01,-3.747780212476985895e+00
4.475252217873119109e-01,9.864701706678604687e-01,4.190904949818696767e-01,9.746450081937982901e-01,3.264950894537186343e-01,4.426429830984344171e-01,6.980407212548430662e-01,4.434490471413681245e-01,8.248597128004926393e-01,5.905182827963998404e-01,-4.099434483643332072e+00
8.035387807581202413e-01,4.637921971136604871e-01,8.346182074401339301e-01,2.277250928968321819e-01,3.359242402436062314e-01,9.052119554888726771e-02,5.424292632863938479e-01,1.831437050777889874e-01,6.619710189199523587e-02,1.354523998977820165e-01,-6.013819326819231925e-01
2.826195856566930953e-01,1.976531988768752690e-01,9.709744194422742503e-01,2.236273464850733195e-01,9.719187087496492516e-01,6.973609613308019428e-01,8.745853943970691713e-01,4.231346758368088601e-01,3.887838021069738303e-01,9.851742078866309038e-01,-4.324194971504361718e+00
6.810141291446201173e-01,9.775802712001067096e-01,9.106796839510591379e-01,6.530356903699655602e-01,6.366701593251310465e-01,2.723165128318949524e-02,4.301446314841390617e-01,7.352007644795729435e-01,2.625815094541796846e-01,2.447226676006930557e-01,-1.759989827397145934e+00
7.196612909073396569e-01,9.923799842362927004e-01,8.863207634561990345e-01,6.620651871327661864e-01,3.326937238514661166e-01,2.294384374761933021e-01,5.702357594480260694e-01,8.180677771134087228e-01,9.133957419045393156e-01,2.681900102400421870e-01,-2.263951010145103471e+00
1.032642133326198142e-01,3.165351664012843180e-01,8.332383535363994120e-01,2.475133791858151744e-01,5.273866522029044823e-01,9.560283481737251732e-01,3.786232183937587870e-03,6.397351179978066904e-01,3.878239712030795427e-01,1.178773366303120795e-01,-2.244087181708297241e+00
4.595557285395226454e-01,4.687425883744227306e-01,6.331021175953408520e-01,1.434920888808253192e-01,5.564669723892611275e-01,3.303696256971411227e-02,6.569275518336102904e-01,6.613425097803818931e-01,9.164382807622850624e-01,3.997752573033673817e-01,-1.688010312682822978e+00
4.265121525560515714e-01,9.941254382951982826e-01,5.957326728546572525e-01,9.728505442440305018e-01,1.051232464705157410e-01,5.550257966148782751e-01,6.859770912356046857e-01,7.620801723949665041e-01,5.961974643926615247e-01,9.882145696871986740e-01,-4.968170771600137314e+00
4.942403327619941944e-01,9.366911096538903525e-01,3.462644985165116429e-01,5.033136911323390361e-01,1.501777340172789632e-01,2.668644180622070650e-03,1.309746332906839283e-01,5.672541440157846671e-01,8.062629357108797024e-02,7.851526517407148020e-01,-2.235696524848583167e+00
3.521094659178710673e-01,8.840015770466466138e-01,6.446628291961632451e-01,5.468671528997568476e-01,4.249883293258934769e-01,7.737348960890525484e-01,6.829751202509521946e-01,2.576749824666640931e-01,9.155657793623783736e-01,9.913328165786567947e-01,-5.011928277717384361e+00
8.881763608038514279e-01,7.979173171697323541e-01,6.068074978956874421e-01,7.250761375002340303e-01,4.213522466969830127e-01,7.461327434726903185e-01,1.877596464743458426e-02,3.232437722481562581e-01,7.356160490663705698e-01,3.039875678953543048e-01,-1.973987067405781115e+00
4.354790274266422401e-01,8.878992032080655905e-01,4.137919005934785899e-01,1.017200463399092758e-01,8.495722232413409625e-01,5.921505921972836095e-01,6.857403202136969078e-02,9.601842117345192884e-01,7.242081524027569328e-01,5.839239379791120177e-01,-2.242980216622781242e+00
6.926757848466367218e-01,6.931185435719238175e-01,2.827345672393870579e-01,4.410483665057529645e-01,1.987269634003286933e-01,4.569922480105416129e-01,1.644513009074948240e-01,7.363898678785190111e-01,2.931302202747403385e-01,9.878306159120361363e-01,-2.611993008230289348e+00
8.125909892262769274e-01,6.024572318798900872e-01,6.161910701603734442e-01,9.283738386632037765e-01,4.786408593402098344e-01,6.703233947139511928e-01,4.669818214360685893e-01,1.398309366443659663e-01,4.761290339633738045e-01,2.301609906363295543e-01,-2.505960969763327828e+00
2.587406543634421796e-01,4.857386673357058093e-01,5.243711139169370261e-01,6.458663287755977978e-01,1.794794519338945848e-01,8.481259993152245880e-02,1.236985424135975675e-01,7.995745185697541446e-01,5.661891974807948813e-01,4.346541323551877944e-01,-2.036009439008178212e+00
6.641799060768971419e-01,9.806688533982739209e-01,9.697047790932729061e-01,6.200049248111734190e-01,2.603332387114969393e-01,4.060782159805464975e-01,7.775461559697086633e-01,8.665275236980851670e-02,3.263579651371881774e-01,1.156964324056272142e-01,-2.577088979577036199e+00
8.026393189931839700e-01,2.597127045599572082e-01,6.847406963837480154e-01,4.354463107415078582e-01,8.868670948755450478e-01,5.933777231071007963e-01,5.403930819611798553e-01,6.662121876900707340e-01,4.398609323356741374e-01,1.188224313912663588e-01,-1.297751326233237190e+00
7.970521319525368797e-01,4.412247952318409938e-01,9.939338112110335244e-01,7.672956891136637481e-01,1.152634515205730459e-02,7.476050371573674802e-01,4.684506295360185701e-01,4.840033001808822233e-01,3.229906971567246821e-01,5.396895857817468611e-01,-2.886768689977803781e+00
5.015271410608113101e-02,4.252096653853141284e-01,2.547651287618920568e-01,9.671812091324759608e-01,9.105589430659277728e-02,9.119050758878960439e-01,9.361193705818271482e-01,1.176497120082201642e-01,6.603574455858252090e-01,3.120562396320012422e-01,-4.674573596324041347e+00
9.936726120773943238e-01,8.465829168174754393e-01,8.561229049813008363e-01,2.117888761119333108e-01,4.023328731062357777e-01,3.948995361808806948e-01,6.524122320961732724e-01,1.453705331065802131e-01,7.643071995592469747e-01,6.673329804650321995e-01,-2.288435569413966419e+00
4.494764207547961021e-01,8.309337826128725402e-01,9.887627881551603881e-01,4.117694038133747902e-01,1.080218529465178934e-01,2.082639265496888381e-02,1.264960502498735373e-01,6.114740305846886326e-01,8.429631123086309685e-01,1.510917963203283199e-01,-1.332119692866343463e+00
5.760600824038434320e-01,8.876972016462403303e-02,1.797098164488437622e-01,1.044893810416087643e-01,3.330302777279636750e-02,7.316713417849948220e-01,9.853602565826158344e-01,8.093999745665155787e-01,7.060827790974062435e-01,6.439133328994857131e-01,-2.557499259844285611e+00
9.988012577559892691e-01,4.718930841078229355e-01,5.068685750403224555e-01,6.106772516625555980e-01,5.810724504275299740e-02,8.336249433788669450e-01,1.482115859854550299e-01,6.355349809831727370e-01,2.179338609471742627e-01,6.233966216299301477e-01,-1.965094891710560621e+00
6.342577671216190760e-01,9.603092863044061511e-01,4.887913138743361641e-01,7.533843263731083706e-01,4.165318886601127035e-01,6.191873121217924547e-01,5.454931866401760976e-01,2.909447951585169001e-01,6.075665663682179307e-01,7.346094062263915925e-01,-3.818103105311429601e+00
9.808343059452299117e-01,4.685954435236656668e-01,9.799836134347162941e-01,8.477920031728057859e-01,6.307980299974953464e-01,4.285917945233065351e-01,5.761365355143216460e-01,5.658167495594281782e-01,8.456394274510635745e-01,5.014007347331596032e-01,-2.466007745154337183e+00
7.240617882889751611e-01,8.630054294107175616e-01,2.637449110885834447e-01,4.878957785799985514e-01,2.246189988961844186e-02,6.164013501301501829e-02,9.624419908424881598e-01,5.317567398968208181e-01,7.764013560887592647e-01,8.061874253108876065e-01,-2.937602055856198380e+00
3.804939048408300106e-01,9.639941816815733588e-02,6.751827679522985903e-01,7.677493560238599635e-01,1.864205452385457873e-01,3.386570576786936959e-01,7.132934088641673664e-01,2.545090199921951069e-02,6.582165931957567606e-01,9.887319896129496133e-01,-4.061018060972190646e+00
8.437426778208959588e-01,3.796146115576793933e-01,1.314789816359476227e-01,1.576539244758062841e-01,7.822500749886704963e-01,8.202731665213963685e-01,6.264047357090976043e-01,5.643929621792890261e-01,1.250798262480252721e-01,5.339428582574732296e-01,-1.863350955041822576e+00
4.944433577616392794e-01,8.158089389932979829e-01,5.950039458683983318e-01,8.552761103515217345e-01,4.724940979286169629e-01,2.778831805952457490e-01,1.959827780497791494e-01,5.126223432518584033e-01,3.242350378452066861e-01,2.645657940985018941e-01,-2.247353326775888060e+00
4.458348167046340960e-01,5.571273845993590657e-01,5.043343613788308089e-01,1.298137371865381029e-01,5.286078170256574005e-01,2.257969721331859470e-01,7.878999053936648345e-01,4.068481554883636164e-01,1.568574715708792588e-01,2.471645770993369240e-02,-1.288052392294182447e+00
6.397344454724344098e-01,2.286783872849100785e-01,8.983256377086761280e-01,1.679310336281187865e-01,2.978356575186524857e-03,4.592577637355937936e-01,2.422843180800744456e-01,3.622509406922608255e-01,5.445571502121494545e-01,9.849646871954133021e-01,-2.469461525144835079e+00
6.902106825263609746e-01,5.357379149826689835e-01,7.119056925935018931e-02,1.625322015224628380e-02,6.764782538111185906e-01,6.400059690576079818e-01,6.272515660949725680e-01,3.316745047358617970e-01,3.799914855111400369e-01,6.478201275885321353e-01,-2.143770524249818621e+00
3.157271237105222506e-01,7.096747239371540283e-01,8.064709662474622842e-02,1.335045647056835039e-01,2.274459444084860893e-01,8.981001433576161208e-01,6.461526341443094568e-01,8.401239936964816080e-01,1.670777352327579290e-02,2.028116812774406474e-01,-2.357079552756614405e+00
9.828571830021545219e-01,4.095182088248878749e-01,2.886363061471842739e-01,7.285100383445313188e-01,3.580245642054664668e-01,2.370718033229344268e-01,9.879933223117064456e-01,9.488158815325786755e-01,5.794460815409272492e-01,7.804868342924298208e-01,-2.527787253362478559e+00
5.698187008762212180e-02,3.822103277189129455e-01,6.831240323318610308e-03,4.522927571656535362e-01,9.435818723891400417e-01,8.857556705298997857e-01,8.349132760835541456e-01,3.815900467058128687e-01,7.823322391229075023e-01,9.566865403554511982e-01,-4.998140492473421403e+00
7.648172140360722793e-01,9.559337784031340934e-01,2.808347099368446731e-02,7.448412088861177116e-01,3.402181333288301079e-01,5.028909253813685920e-01,7.015918414663158131e-02,5.703034069622904267e-01,8.957332331943890225e-02,6.503518750818955141e-01,-2.289118817387287841e+00
5.133317139767237247e-01,3.845915060267190988e-02,8.366462917700823176e-03,2.447706078048185185e-01,1.214233281699034217e-01,5.987249899753486204e-01,5.463902375181614035e-01,4.646725549433858848e-01,4.593070417600320088e-01,5.668147744155850321e-01,-1.948390498220179179e+00
6.169866800241230465e-02,9.997692462854170792e-01,6.535646964392234359e-01,5.857575474603243793e-01,1.656091588145538473e-01,3.955169240082595516e-01,7.918971207909092369e-01,1.234633924295920337e-01,6.111878986379367662e-01,6.819782888017391631e-01,-4.651571075247742826e+00
7.144293423357440664e-01,6.899373419885534986e-02,3.180684053522757626e-01,9.929552287169007840e-02,3.137099602367466877e-01,7.715970607355899791e-01,7.004203008779356088e-01,9.185276151643770870e-01,7.861889739153710144e-01,3.162992629440473102e-01,-1.447882333600658988e+00
2.846166178975666483e-01,9.691610973132999129e-01,3.658370029818058811e-03,6.071325636201591047e-01,5.214677868600874344e-01,2.056425987283769796e-01,5.118146747718141931e-01,7.788803067883419695e-01,2.565679040004467115e-01,3.470462213733068735e-01,-2.517789723763159238e+00
4.938107245113942945e-02,2.917864484761364396e-01,1.026280610857291942e-01,5.289247852240712700e-01,3.156916897453873050e-01,9.228661207518273901e-02,7.650097307815129088e-02,1.667336151153128165e-01,3.425033428908956790e-01,8.333437727105144077e-01,-2.787361471742787700e+00
9.459820046410778449e-01,9.811428219597995160e-02,1.960472365071591616e-01,5.427272705898382732e-01,4.137126097654157952e-01,8.544818600031414135e-01,2.211880875808758251e-02,7.793858926261428843e-01,7.664351833282359028e-01,4.788629368264183395e-01,-1.255648665109022843e+00
1.061034631306900788e-02,4.630416344564043385e-01,9.671732388095259925e-01,2.968566003650429108e-01,4.520563809373082664e-01,6.898671667026189391e-01,8.281416187195558276e-01,8.477385865739696102e-01,6.618355838938762004e-01,4.441558845113986465e-01,-3.895958755070093371e+00
5.002489003791432687e-02,7.089110597846678408e-01,4.158138551805665717e-01,2.024700896533605521e-01,6.529594319741994779e-01,2.405125387193994824e-01,5.749268643973834969e-01,7.487428989742902496e-01,3.475772724559730298e-01,1.992438399657512349e-01,-2.263763686967700028e+00
1.840590495890148670e-02,4.613845883091152178e-01,5.750058557958203087e-01,5.614273376492613377e-01,8.323356522367448829e-01,1.717372887975051610e-01,5.338791525665171900e-01,7.875074499952401386e-01,6.730973336845369470e-02,5.159782419319111080e-01,-3.092790323005724318e+00
4.956714088527475193e-01,6.633853264930366089e-01,4.569356716547002817e-01,4.144158481785503723e-01,3.668190110285737271e-01,4.366504528263109863e-01,7.387914782673800085e-01,2.008403905383455701e-01,8.870878828624861878e-02,8.451853553465197288e-01,-3.475959254236490992e+00
8.913858687346716270e-01,4.240631331982294139e-01,6.941444461789965104e-01,6.705836347626288330e-01,3.141188352100027226e-01,3.657437609399697420e-01,6.227487498370726238e-01,9.826885196311232473e-01,1.864838724594468644e-01,2.329844360454929042e-01,-1.389580350446402379e+00
5.492241952158783969e-01,9.755595051089357428e-01,3.461190536480467372e-01,8.207872272644916034e-01,3.775180776991026166e-01,4.384807334398710399e-02,5.512659767807717159e-01,3.461439873865085337e-01,3.702832650067078291e-01,1.983212492390263870e-01,-2.138249072562912634e+00
4.551074791982809842e-01,6.238178143030393974e-01,5.116275738134442586e-01,4.116464277614142464e-01,8.695765382940884303e-01,2.555101385120189805e-01,1.665907797417333081e-01,4.435850236588316786e-01,2.673804041645518881e-01,3.105902809917295837e-01,-1.622582527414950793e+00
3.378637217857536346e-01,9.224832084223891782e-01,5.213973106592328932e-03,5.008205226718676073e-02,7.281628870800282982e-01,9.920549049109248507e-01,4.876724038814331808e-01,4.190159046093206996e-01,2.806310857198691666e-01,2.073841160142189111e-01,-2.522042854386654653e+00
2.518336538829970550e-01,8.142930310291727203e-01,8.911350596758216280e-02,5.130721349606858217e-01,8.121664322524974056e-01,3.687651452797591212e-03,5.957137147086372098e-01,2.282217450087214994e-01,1.951302425737977408e-01,9.744868065971191706e-01,-3.585827449186183014e+00
1.870517637497404184e-02,5.634371370261089806e-01,6.200233385946810616e-01,9.730027004160963777e-01,3.184753389357861675e-01,9.505155894663623872e-01,3.068986537116789037e-01,1.801346439561331003e-01,8.333946296330787540e-01,1.831363549511056954e-01,-4.125693527492659385e+00
7.150667853552450381e-03,6.215511720392794537e-01,8.097151446843839917e-01,8.023722806330206847e-01,7.697497609766505988e-01,9.578857343809076275e-01,6.900330504797110853e-01,7.344388696083855583e-01,3.227994245958536457e-01,8.156287324963371610e-01,-5.536868028934716079e+00
3.355426270582310133e-01,1.126185738470352193e-01,3.431526102453763549e-01,6.548672772307593259e-01,8.440756383123334539e-01,7.050330830730121567e-01,5.330935900897042501e-01,6.328423574150521258e-02,5.035308345430060672e-01,3.527182193367228713e-02,-2.315798370082513991e+00
6.652889567970873275e-01,4.595515489611555759e-01,7.407146145016263450e-01,1.607012072349659482e-01,2.135187064722589012e-01,4.085394743491091996e-01,5.749711444409063565e-01,1.291022606898017955e-02,1.935789899787142554e-01,3.572799163717617077e-01,-1.671273352088063824e+00
7.977284990140125487e-01,7.808657340193062568e-01,3.895557256071484620e-01,9.448467483971539904e-01,4.746063217618701202e-01,8.943546309027806673e-01,6.595950199466105168e-01,5.777491091331036221e-01,7.087335823210791919e-01,4.176592418659520467e-01,-3.418595371524856041e+00
1.477464918723569998e-01,6.658187173244711765e-01,2.501712552857872085e-01,1.134809961187468463e-01,1.871696391451345143e-01,7.716427441571414025e-01,1.407964511747716863e-01,6.737834257801743609e-01,6.670087044109007657e-01,2.911990885880039182e-01,-2.271002348109504965e+00
2.822660804743879481e-01,2.359103283627467240e-01,1.951536733042208427e-01,7.057229338065917901e-01,6.700476914991525534e-01,8.571583484207541126e-01,2.019539108636076996e-01,3.600594745917262696e-01,1.169546087173386484e-01,7.949317462155790492e-01,-3.622032272928511265e+00
3.955461484421390894e-01,7.979342287834035874e-01,6.257166073306753562e-01,2.172554975457173798e-01,8.873876483625228184e-01,6.289144573709400943e-01,3.594924046539483831e-01,3.573844964908594601e-01,4.875454179534330912e-01,8.854432758403069093e-01,-3.579627362266331936e+00
